Time,jvm_total_MarkSweepCompact,jvm_total_Copy
2023-06-18 13:47:00,0.0,0.1111111111111111
2023-06-18 13:48:00,0.0,0.19999999999999998
2023-06-18 13:49:00,0.0,0.5111111111111111
2023-06-18 13:50:00,0.0,0.9999999999999999
2023-06-18 13:51:00,0.02222222222222222,1.5555555555555554
2023-06-18 13:52:00,0.0,1.622222222222222
2023-06-18 13:53:00,0.02222222222222222,1.8709933333333333
2023-06-18 13:54:00,0.02222222222222222,1.8666666666666663
2023-06-18 13:55:00,0.02222222222222222,2.844444444444444
2023-06-18 13:56:00,0.0,2.9777777777777774
2023-06-18 13:57:00,0.0,3.600557185619869
2023-06-18 13:58:00,0.0,4.71111111111111
2023-06-18 13:59:00,0.0,5.466666666666666
2023-06-18 14:00:00,0.02222222222222222,6.155555555555555
2023-06-18 14:01:00,0.0,6.334630422496763
2023-06-18 14:02:00,0.02222222222222222,6.822271607133156
2023-06-18 14:03:00,0.0,6.577777777777777
2023-06-18 14:04:00,0.0,6.0666666666666655
2023-06-18 14:05:00,0.0,5.800080994853863
2023-06-18 14:06:00,0.0,5.755818787151339
2023-06-18 14:07:00,0.02222222222222222,4.7333333333333325
2023-06-18 14:08:00,0.0,3.888888888888889
2023-06-18 14:09:00,0.0,3.311111111111111
2023-06-18 14:10:00,0.0,2.755555555555555
2023-06-18 14:11:00,0.0,1.844444444444444
2023-06-18 14:12:00,0.02222222222222222,1.3777160562406645
2023-06-18 14:13:00,0.0,0.8444444444444443
2023-06-18 14:14:00,0.0,0.5333333333333332
2023-06-18 14:15:00,0.0,0.28888888888888886
2023-06-18 14:16:00,0.0,0.15555555555555553
2023-06-18 14:17:00,0.0,0.08294555555555555
2023-06-18 14:18:00,0.0,0.08888888888888888
2023-06-18 14:19:00,0.0,0.2444444444444444
2023-06-18 14:20:00,0.02222222222222222,0.3555555555555555
2023-06-18 14:21:00,0.0,0.4666666666666666
2023-06-18 14:22:00,0.0,0.7333333333333333
2023-06-18 14:23:00,0.0,0.9999999999999999
2023-06-18 14:24:00,0.0,1.222222222222222
2023-06-18 14:25:00,0.0,1.3555555555555554
2023-06-18 14:26:00,0.0,1.5777777777777777
2023-06-18 14:27:00,0.02222222222222222,2.7555555555555555
2023-06-18 14:28:00,0.0,3.0666666666666664
2023-06-18 14:29:00,0.02222222222222222,4.111111111111111
2023-06-18 14:30:00,0.0,5.199999999999999
2023-06-18 14:31:00,0.0,5.710913333333332
2023-06-18 14:32:00,0.02222222222222222,6.333333333333332
2023-06-18 14:33:00,0.02222222222222222,6.511111111111109
2023-06-18 14:34:00,0.02222222222222222,5.3999999999999995
2023-06-18 14:35:00,0.0,5.088888888888889
2023-06-18 14:36:00,0.0,4.755555555555555
2023-06-18 14:37:00,0.0,4.377777777777777
2023-06-18 14:38:00,0.0,3.911111111111111
2023-06-18 14:39:00,0.0,3.4222222222222216
2023-06-18 14:40:00,0.0,2.511111111111111
2023-06-18 14:41:00,0.0,2.022222222222222
2023-06-18 14:42:00,0.0,1.4782755555555553
2023-06-18 14:43:00,0.0,0.8888888888888888
2023-06-18 14:44:00,0.0,0.5555555555555555
2023-06-18 14:45:00,0.0,0.28888888888888886
2023-06-18 14:46:00,0.0,0.17777777777777776
2023-06-18 14:47:00,0.0,0.11659888888888889
2023-06-18 14:48:00,0.0,0.1333333333333333
2023-06-18 14:49:00,0.0,0.28888888888888886
2023-06-18 14:50:00,0.0,0.4186444444444445
2023-06-18 14:51:00,0.0,0.4888888888888888
2023-06-18 14:52:00,0.0,0.711111111111111
2023-06-18 14:53:00,0.0,0.9777777777777776
2023-06-18 14:54:00,0.0,1.222222222222222
2023-06-18 14:55:00,0.0,1.422222222222222
2023-06-18 14:56:00,0.0,1.4666666666666666
2023-06-18 14:57:00,0.0,3.0222222222222217
2023-06-18 14:58:00,0.02222222222222222,3.5415744444444437
2023-06-18 14:59:00,0.02222222222222222,4.444444444444444
2023-06-18 15:00:00,0.0,5.377777777777776
2023-06-18 15:01:00,0.0,6.111111111111111
2023-06-18 15:02:00,0.0,6.577777777777777
2023-06-18 15:03:00,0.02222222222222222,5.755472596279671
2023-06-18 15:04:00,0.0,4.71111111111111
2023-06-18 15:05:00,0.0,4.555555555555555
2023-06-18 15:06:00,0.0,4.133333333333333
2023-06-18 15:07:00,0.0,3.844444444444444
2023-06-18 15:08:00,0.0,3.5555555555555554
2023-06-18 15:09:00,0.0,3.0444444444444443
2023-06-18 15:10:00,0.0,2.355555555555555
2023-06-18 15:11:00,0.0,1.7999999999999998
2023-06-18 15:12:00,0.0,1.3555555555555552
2023-06-18 15:13:00,0.0,1.0222222222222221
2023-06-18 15:14:00,0.0,0.6444444444444444
2023-06-18 15:15:00,0.0,0.3555555555555555
2023-06-18 15:16:00,0.0,0.14731444444444441
2023-06-18 15:17:00,0.0,0.08888888888888888
2023-06-18 15:18:00,0.02222222222222222,0.1333333333333333
2023-06-18 15:19:00,0.0,0.22222222222222218
2023-06-18 15:20:00,0.0,0.3468044444444444
2023-06-18 15:21:00,0.0,0.4888888888888888
2023-06-18 15:22:00,0.0,0.7333333333333333
2023-06-18 15:23:00,0.0,0.9777777777777776
2023-06-18 15:24:00,0.0,1.222222222222222
2023-06-18 15:25:00,0.0,1.4
2023-06-18 15:26:00,0.02222222222222222,1.8666666666666665
2023-06-18 15:27:00,0.0,3.1999999999999997
2023-06-18 15:28:00,0.02222222222222222,3.934735555555555
2023-06-18 15:29:00,0.02222222222222222,4.266666666666666
2023-06-18 15:30:00,0.0,5.533333333333333
2023-06-18 15:31:00,0.0,6.244444444444444
2023-06-18 15:32:00,0.0,5.977777777777777
2023-06-18 15:33:00,0.0,5.844444444444444
2023-06-18 15:34:00,0.0,4.799918028334543
2023-06-18 15:35:00,0.0,4.866666666666666
2023-06-18 15:36:00,0.0,4.5777777777777775
2023-06-18 15:37:00,0.0,3.8888888888888884
2023-06-18 15:38:00,0.0,3.355555555555555
2023-06-18 15:39:00,0.0,3.0
2023-06-18 15:40:00,0.0,2.6666666666666665
2023-06-18 15:41:00,0.0,2.0888888888888886
2023-06-18 15:42:00,0.0,1.4666666666666663
2023-06-18 15:43:00,0.0,1.0222222222222221
2023-06-18 15:44:00,0.0,0.6222222222222221
2023-06-18 15:45:00,0.0,0.33333333333333326
2023-06-18 15:46:00,0.0,0.22222222222222218
2023-06-18 15:47:00,0.0,0.11111111111111109
2023-06-18 15:48:00,0.0,0.11111111111111109
2023-06-18 15:49:00,0.0,0.2666666666666666
2023-06-18 15:50:00,0.0,0.3825333333333333
2023-06-18 15:51:00,0.0,0.4666666666666666
2023-06-18 15:52:00,0.0,0.711111111111111
2023-06-18 15:53:00,0.0,0.9333333333333332
2023-06-18 15:54:00,0.02222222222222222,1.0888888888888888
2023-06-18 15:55:00,0.0,1.111111111111111
2023-06-18 15:56:00,0.02222222222222222,1.5777777777777775
2023-06-18 15:57:00,0.02222222222222222,3.0444444444444443
2023-06-18 15:58:00,0.0,2.9050077777777776
2023-06-18 15:59:00,0.02222222222222222,3.8
2023-06-18 16:00:00,0.0,5.199999999999999
2023-06-18 16:01:00,0.0,5.333333333333332
2023-06-18 16:02:00,0.0,5.222222222222221
2023-06-18 16:03:00,0.02222222222222222,5.422222222222222
2023-06-18 16:04:00,0.0,4.888888888888888
2023-06-18 16:05:00,0.0,4.555555555555555
2023-06-18 16:06:00,0.0,4.111111111111111
2023-06-18 16:07:00,0.0,3.7779051936795787
2023-06-18 16:08:00,0.0,3.2888888888888888
2023-06-18 16:09:00,0.0,2.6888888888888887
2023-06-18 16:10:00,0.0,2.1333926004948807
2023-06-18 16:11:00,0.02222222222222222,1.444543227437964
2023-06-18 16:12:00,0.0,1.222222222222222
2023-06-18 16:13:00,0.0,0.7999999999999998
2023-06-18 16:14:00,0.0,0.5333333333333332
2023-06-18 16:15:00,0.0,0.28888888888888886
2023-06-18 16:16:00,0.0,0.09499222222222221
2023-06-18 16:17:00,0.0,0.06666666666666665
2023-06-18 16:18:00,0.0,0.06666666666666665
2023-06-18 16:19:00,0.0,0.17777777777777776
2023-06-18 16:20:00,0.0,0.3184811111111111
2023-06-18 16:21:00,0.0,0.3777777777777777
2023-06-18 16:22:00,0.0,0.5777777777777777
2023-06-18 16:23:00,0.0,0.7999999999999999
2023-06-18 16:24:00,0.0,1.0222222222222221
2023-06-18 16:25:00,0.0,1.0888888888888888
2023-06-18 16:26:00,0.02222222222222222,1.5777777777777775
2023-06-18 16:27:00,0.02222222222222222,2.7777777777777772
2023-06-18 16:28:00,0.02222222222222222,2.9827527777777774
2023-06-18 16:29:00,0.02222222222222222,4.533333333333333
2023-06-18 16:30:00,0.0,5.111111111111111
2023-06-18 16:31:00,0.0,5.777777777777777
2023-06-18 16:32:00,0.0,5.5777777777777775
2023-06-18 16:33:00,0.0,5.31115111200002
2023-06-18 16:34:00,0.02222222222222222,5.288888888888888
2023-06-18 16:35:00,0.0,4.71111111111111
2023-06-18 16:36:00,0.0,4.288888888888889
2023-06-18 16:37:00,0.0,3.7777135873791794
2023-06-18 16:38:00,0.0,3.5777777777777775
2023-06-18 16:39:00,0.0,3.1111111111111107
2023-06-18 16:40:00,0.02222222222222222,2.333333333333333
2023-06-18 16:41:00,0.0,1.5999999999999999
2023-06-18 16:42:00,0.0,1.1777777777777776
2023-06-18 16:43:00,0.0,0.7555555555555555
2023-06-18 16:44:00,0.0,0.5333333333333332
2023-06-18 16:45:00,0.0,0.3111111111111111
2023-06-18 16:46:00,0.0,0.15555555555555553
2023-06-18 16:47:00,0.0,0.04444444444444444
